Data,Poziom,Zmiana,Opad,Temperatura,Rezerwuar_sniegu,Opad_efektywny,Snow_add_mm,Rain_part_mm,Melt_mm
1992-08-01,"97,8","-0,11","49,9","20,9",6.370544433594108e-05,49.90006370544433,0.0,49.9,6.370544433594108e-05
1992-09-01,"97,75","-0,05","17,5","13,3",3.185272216797054e-05,17.500031852722167,0.0,17.5,3.185272216797054e-05
1992-10-01,"97,68","-0,07","28,0","5,7",1.592636108398527e-05,28.000015926361083,0.0,28.0,1.592636108398527e-05
1992-11-01,"97,69","0,01","43,7","4,0",7.963180541992634e-06,43.70000796318055,0.0,43.7,7.963180541992634e-06
1992-12-01,"97,71","0,02","26,1","-0,6",5.574226379394844e-06,26.100002388954163,0.0,26.1,2.3889541625977904e-06
1993-01-01,"97,75","0,04","47,7","0,4",2.7871131896974218e-06,47.70000278711319,0.0,47.7,2.7871131896974218e-06
1993-02-01,"97,79","0,04","31,5","-0,8",1.950979232788195e-06,31.50000083613396,0.0,31.5,8.361339569092265e-07
1993-03-01,"97,82","0,03","33,2","1,8",9.754896163940976e-07,33.20000097548962,0.0,33.2,9.754896163940976e-07
1993-04-01,"97,86","0,04","12,7","9,2",4.877448081970488e-07,12.700000487744807,0.0,12.7,4.877448081970488e-07
1993-05-01,"97,83","-0,03","25,7","16,4",2.438724040985244e-07,25.7000002438724,0.0,25.7,2.438724040985244e-07
1993-06-01,"97,78","-0,05","53,1","15,6",1.219362020492622e-07,53.100000121936205,0.0,53.1,1.219362020492622e-07
1993-07-01,"97,78","0,0","102,3","16,3",6.09681010246311e-08,102.3000000609681,0.0,102.3,6.09681010246311e-08
1993-08-01,"97,77","-0,01","42,4","16,3",3.048405051231555e-08,42.40000003048405,0.0,42.4,3.048405051231555e-08
1993-09-01,"97,76","-0,01","79,8","12,1",1.5242025256157775e-08,79.80000001524202,0.0,79.8,1.5242025256157775e-08
1993-10-01,"97,76","0,0","16,7","8,0",7.621012628078887e-09,16.70000000762101,0.0,16.7,7.621012628078887e-09
1993-11-01,"97,75","-0,01","40,7","-0,7",5.3347088396552215e-09,40.70000000228631,0.0,40.7,2.2863037884236663e-09
1993-12-01,"97,76","0,01","91,0","2,2",2.6673544198276107e-09,91.00000000266736,0.0,91.0,2.6673544198276107e-09
1994-01-01,"97,87","0,11","39,5","2,4",1.3336772099138054e-09,39.50000000133368,0.0,39.5,1.3336772099138054e-09
1994-02-01,"97,96","0,09","25,8","-2,2",12.900000001333678,12.9,12.9,12.9,0.0
1994-03-01,"98,0","0,04","58,7","4,4",6.450000000666839,65.15000000066684,0.0,58.7,6.450000000666839
1994-04-01,"98,12","0,12","35,0","9,0",3.22500000033342,38.22500000033342,0.0,35.0,3.22500000033342
1994-05-01,"98,16","0,04","64,7","12,6",1.6125000001667098,66.31250000016671,0.0,64.7,1.6125000001667098
1994-06-01,"98,15","-0,01","31,8","15,8",0.8062500000833549,32.60625000008336,0.0,31.8,0.8062500000833549
1994-07-01,"98,08","-0,07","50,4","22,1",0.4031250000416774,50.80312500004168,0.0,50.4,0.4031250000416774
1994-08-01,"97,98","-0,1","40,4","18,8",0.2015625000208387,40.60156250002084,0.0,40.4,0.2015625000208387
1994-09-01,"97,97","-0,01","91,8","14,3",0.1007812500104193,91.9007812500104,0.0,91.8,0.1007812500104193
1994-10-01,"97,95","-0,02","15,2","6,6",0.0503906250052096,15.25039062500521,0.0,15.2,0.0503906250052096
1994-11-01,"97,96","0,01","23,4","4,3",0.0251953125026048,23.4251953125026,0.0,23.4,0.0251953125026048
1994-12-01,"97,97","0,01","43,4","1,8",0.0125976562513024,43.4125976562513,0.0,43.4,0.0125976562513024
1995-01-01,"98,03","0,06","31,4","-0,6",0.0088183593759116,31.40377929687539,0.0,31.4,0.0037792968753907
1995-02-01,"98,1","0,07","36,5","3,5",0.0044091796879558,36.504409179687954,0.0,36.5,0.0044091796879558
1995-03-01,"98,15","0,05","39,8","2,8",0.0022045898439779,39.80220458984397,0.0,39.8,0.0022045898439779
1995-04-01,"98,22","0,07","24,8","8,2",0.0011022949219889,24.80110229492199,0.0,24.8,0.0011022949219889
1995-05-01,"98,24","0,02","34,0","12,8",0.0005511474609944,34.000551147461,0.0,34.0,0.0005511474609944
1995-06-01,"98,23","-0,01","70,3","16,3",0.0002755737304972,70.30027557373049,0.0,70.3,0.0002755737304972
1995-07-01,"98,17","-0,06","56,9","20,6",0.0001377868652486,56.90013778686525,0.0,56.9,0.0001377868652486
1995-08-01,"98,07","-0,1","63,8","19,0",6.889343262431012e-05,63.80006889343262,0.0,63.8,6.889343262431012e-05
1995-09-01,"98,09","0,02","119,8","13,4",3.444671631215506e-05,119.80003444671632,0.0,119.8,3.444671631215506e-05
